"","M1_1_MSS","M1_2_MSS","M5_1_MSS","M5_2_MSS","T49_1_MSS","T49_2_MSS","M42_1_PD","M42_2_PD","M43_1_PD","M43_2_PD","M64_1_PD","M64_2_PD"
"1108",17687.87927,23550.71514,40795.86503,55470.8688,100945.8388,98482.70566,245423.5537,202770.1442,122005.9615,130002.002,130161.004,112801.7929
"1109",5650.709238,6035.763095,6368.105427,6728.356961,2763.656962,2618.978419,0,2387.02401,246703.6697,217974.6055,6087.043393,3024.271218
"1110",305612.3274,321660.4238,407771.2201,863435.4162,606114.9723,592631.7411,506332.6701,483504.878,186760.36,189852.4745,347554.6274,455477.898
"1111",98932.81303,193614.1446,127374.702,100949.0625,178485.5486,201963.4703,134531.1255,194765.4514,184797.2138,159128.4634,106201.3597,114052.4269
"1112",91954.32232,113589.5968,70069.56737,72691.79395,11162.78982,10362.33426,7016.824335,3703.706065,196876.4642,177731.3021,42683.53698,57252.84876
"1113",15554.17019,18099.43853,10668.40418,20444.64144,36495.94386,32185.44587,25673.93672,49135.15682,53169.09047,42291.54063,65233.38893,61403.69737
"1114",163092.3733,101727.3874,63359.37941,73885.72176,88821.71274,108331.8389,93770.54778,95758.31963,109154.7023,151538.7424,108406.6408,102545.8589
"1115",26949.46873,29587.72263,13548.0485,30767.77431,51946.78864,45700.436,38617.45326,32210.00809,12880.75174,8006.477599,58486.49762,56691.64824
"1116",9790.12321,9251.778383,0,4575.351095,5975.437874,0,2107.840173,1349.235589,50253.01034,55329.17306,3283.588873,2384.460489
"1117",20696.13327,20554.87811,30659.20122,39420.23779,126928.6832,73220.89859,24589.35935,35307.32444,28241.63612,25913.73365,35275.90237,28018.41366
"1118",42811.70421,41719.52746,6007.631908,15992.35817,199356.4261,227080.5567,14825.72505,9285.903302,460191.5195,487722.3803,176806.6673,153505.1243
"1119",175375.3208,167718.6431,146034.6508,212049.2328,772803.273,942751.1539,833704.1244,946507.3686,404247.7987,320296.6999,1871597.608,1111027.592
"1120",27124.06231,23279.93669,2925.976133,4606.692989,28595.89207,17470.57611,0,0,37996.15479,27201.29008,7436.531062,2978.185191
"1121",75605.51013,70080.7628,39342.98835,84714.39222,75594.63541,53954.51506,68612.60148,84912.07253,146807.7317,188801.6755,147540.2235,123422.0037
"1122",4243.916891,798.0114821,9305.851116,15363.26634,27371.14382,16408.53077,41474.0989,43955.38937,43999.72382,55230.67516,57045.0903,46030.97835
"1123",296670.5455,245242.0512,276677.4412,286587.7833,312753.3123,348075.2488,240400.7222,125499.5589,305198.0384,340318.115,256748.9959,276606.6576
"1124",414181.8129,308252.7875,485782.3227,527226.0022,777491.4389,624534.9068,629635.2288,432219.1033,88601.26154,29579.53135,939014.0756,933800.521
"1125",0,0,0,0,0,0,0,0,2310.146183,2744.954822,0,0
"1126",1371.770691,5073.184428,0,0,13085.23715,12284.50861,0,0,101773.5244,108465.687,21782.88856,3624.493279
"1127",15620.74084,12829.2667,1745.666247,13107.86116,31197.48788,38879.02981,1695.673938,0,163738.6347,142899.4392,15619.14461,13959.11928
"1128",90371.68173,67673.89422,70001.06931,88497.32108,296428.2295,218912.6662,196605.6049,120308.16,42744.74965,32900.24021,177430.9103,124498.651
"1129",250024.0974,284267.6812,236572.42,255148.3403,305670.336,272590.682,134106.0839,13777.07955,12147.07928,8036.423915,189874.0096,138059.8139
"1130",404887.3942,442727.4444,1038699.017,1044936.965,673893.7623,676642.9581,977081.6525,1061934.752,695100.1172,788010.4017,1088083.669,1150436.235
"1131",205381.3313,204429.322,154015.1498,277944.6725,294545.6554,208129.4648,155949.7371,145434.6863,342990.6573,337247.4078,342064.362,268115.0746
"1132",2096.629967,2922.547835,3550.873103,5066.361056,29082.02182,13410.74571,9127.667342,4234.641113,369.0990887,113.5483397,15154.98199,9398.873176
"1133",38373.00277,35948.48667,33644.7561,32290.19651,35381.33248,27814.67555,29408.89927,784.1700074,5135.349078,2866.189604,29947.95999,20112.9996
"1134",84922.98366,72924.6962,50457.66443,84763.93757,338261.4077,200603.4771,127064.0183,110223.3623,296535.4684,283188.7415,286526.1789,223930.4123
"1135",39931.31773,30318.2754,6210.568174,26845.26141,94648.12734,81455.54949,64019.96956,58335.74035,47993.06756,50649.31699,54454.86363,53269.9409
"1136",822671.7811,779135.7486,383300.036,762276.9452,1068742.85,833434.4952,365356.3984,69143.69364,894647.0861,337470.5179,246979.4129,288703.2915
"1137",1288676.462,1519168.277,2489927.448,2752453.299,1994686.3,2366346.501,2328119.73,85374.91469,21454.01729,24479.71727,3178265.033,2688254.558
"1138",116189.7099,136178.3012,26314.99998,61834.44159,7845.708982,2798.491634,13744.66617,5652.822972,37732.57411,45540.45537,13410.84245,10400.92747
"1139",79420.48307,110288.209,30816.41849,163372.92,419514.8386,472738.6824,971837.7903,831672.4881,198179.2715,100467.3874,696043.6469,700886.1419
"1140",2804.819974,4795.54571,14234.95007,21781.01284,4180.271503,3108.760035,674.4200576,1536.133787,75065.48264,55462.18145,25356.50212,20307.27938
"1141",2114.605469,2076.383382,0,3468.585084,0,0,1637.350746,0,17272.80125,15063.01296,3028.537095,1407.530006
"1142",5373.254725,3376.388376,0,0,791.0631416,3408.723411,0,0,3628.793198,7743.269047,0,2060.990363
"1143",0,0,0,0,3028.976308,0,3202.158165,903427.8853,78789.34994,246350.0587,570.0453125,0
"1144",7413.310069,6080.351767,1131.930034,1794.377858,5051.926763,1789.574307,0,0,18555.50189,14925.15532,4263.69147,6146.897706
"1145",0,0,0,0,0,0,0,0,7070.941116,4019.339485,0,0
"1146",64579.80991,81029.82616,141595.8418,143087.0611,485812.1414,390762.4355,59845.70025,54030.8349,10301.54863,6178.597935,211802.4039,151923.7568
"1147",103630.4893,73010.38431,36406.34782,59519.89306,138818.8323,147419.1535,15089.69744,10346.83636,80053.12311,94661.28783,150999.1703,185924.9443
"1148",62378.74995,64099.90184,17157.1145,12515.64919,45246.66448,43880.13399,4418.576448,5457.748486,144772.8725,155225.5114,35864.99365,33889.46525
"1149",5563.625622,3518.440563,14737.76868,9339.626593,5146.585974,3500.774183,2805.371812,684.8782413,99289.98619,142682.1813,1060.393911,1449.885628
"1150",18606.44938,12144.64977,46504.52704,49599.51094,64543.19707,59679.29512,8887.442185,4826.821765,47067.72643,51226.85253,13369.87193,18762.4579
"1151",151194.2403,147435.3476,228025.4001,277465.732,308020.5385,259158.7884,714438.0362,553285.6844,159105.0451,134608.8108,438202.1533,336914.5261
"1152",17861.34874,17796.07789,3682.802555,10725.55735,7471.439325,3752.319152,5695.351415,1585.528881,23254.34097,19569.88228,4949.134072,6359.619885
"1153",1314.928772,0,0,1733.729212,0,0,0,0,2254.399508,2183.200095,0,0
"1154",66767.48902,55085.05748,37681.94976,60116.46797,63094.11231,47908.22003,79711.98056,69027.18109,171101.0379,208871.4696,57182.78939,32826.29873
"1155",1525.119529,0,0,1013.626204,2282.125709,842.812051,9192.159418,3081.015094,12265.53121,10944.6626,8176.397371,2246.859109
"1156",910.2927362,1358.777128,1043.470475,1422.426914,3299.80308,2922.441463,2178.245801,5392.569466,15836.66805,16311.35059,12598.27529,7811.161354
"1157",12414.34437,8326.360064,3992.262964,12026.72119,8227.177989,2679.047696,12220.65181,5267.597005,49165.30865,48579.56718,16166.41782,14004.29521
"1158",9937.954854,4939.126697,3074.705985,3003.475314,1306.24398,4404.381835,0,1702.747591,19135.1019,24547.74647,3747.261084,1393.017669
"1159",77261.17977,66451.08745,34885.95977,46444.20893,132993.227,106389.9946,26662.04914,20703.30253,268232.8006,281959.2091,131249.2573,91024.21724
"1160",3688.628296,1148.653693,0,693.1658175,1001.515329,592.3417739,2761.835673,1414.027448,15470.0486,15579.85522,6087.42299,961.978108
"1161",1826.692139,0,0,1788.991396,4645.556646,4333.561209,0,0,19632.50474,22287.0352,4751.078686,3104.475381
"1162",0,2358.921548,0,4136.419655,4083.624809,2168.145167,6202.089442,4451.024124,123445.7938,141864.3024,11040.78056,1677.554719
"1163",43026.75076,40623.11717,25312.9327,54690.75932,208829.5338,187412.7675,887342.2271,953512.5076,554099.6503,639706.9945,128813.695,104726.7405
"1164",85229.19905,83895.98515,57493.01231,59245.48236,76696.91602,81442.38812,217272.9466,180468.7765,393543.255,414971.9426,23659.86877,8913.968527
"1165",10299.34133,20316.35549,13324.35885,8174.883808,16703.89441,22732.11958,40794.28259,75477.74673,154302.3263,169138.7089,74740.52916,54239.78604
"1166",620994.9954,522485.8406,198800.5074,261893.612,294118.8566,285674.0034,536190.6625,469603.1508,796507.0691,1086681.87,423994.0371,386020.6258
"1167",203659.305,192236.451,210372.3183,171114.9516,58226.08107,86458.00302,62344.55991,53448.28974,1013294.542,837731.4842,212058.1444,222536.6713
"1168",14269.14248,15286.2668,22606.23894,38031.41843,99553.4309,32148.12665,143660.5546,75488.03221,36357.03244,13018.86087,47633.84002,22505.09639
"1169",130862.0399,177235.4189,85440.70074,132850.9311,145495.32,127227.8034,43800.52343,60971.97826,82754.99345,71180.51031,77550.35412,37108.91472
"1170",963.0549316,0,0,0,850.0884584,0,0,1266.307358,6120.246843,7945.429278,0,926.96105
"1171",968.4933167,1538.124491,0,0,6212.781969,0,3995.290107,2652.743616,13720.30591,13733.76724,4134.856744,1407.905573
"1172",12786.51112,7904.126682,1823.159191,8134.309266,28378.47239,28344.01484,11473.41641,9322.868406,179325.3608,168721.0728,15862.3917,9679.860273
"1173",1602.825392,7239.911608,4605.917322,3103.871786,818.9800793,0,6963.7657,3835.72569,40893.95916,51157.49773,23997.81573,3628.924715
"1174",34503.43772,37710.95295,467040.2615,413741.124,19827.30348,47419.2472,62666.0766,97993.48451,8950.988534,5599.806574,104018.9816,57570.94194
"1175",32486.07682,30333.7176,126207.7175,151176.2433,3876.437983,5284.596555,2440.810376,3946.809139,15655.89866,11454.84318,14916.86492,4522.710237
"1176",1502.669238,2076.975719,3436.539741,9753.730772,29907.80872,19673.63304,12551.67582,4206.55136,111951.278,132141.7642,48098.25963,34660.84276
"1177",27636.62887,31736.51064,34601.99246,45709.41897,44437.94886,54065.63628,36332.01205,14262.64258,26852.74566,12718.17203,88150.15109,95983.30945
"1178",0,0,0,0,0,0,0,0,59229.49927,74754.73292,0,0
"1179",5223.297485,0,0,0,2336.154859,6802.509807,78156.63478,71299.61895,12988.54699,14623.67137,69255.88191,49073.19446
"1180",94705.21128,76179.01547,50503.43082,37824.74243,22174.78701,7667.110338,43346.34766,55710.36906,120523.2061,122625.5403,42986.77446,74284.92872
"1181",5328.342677,0,1057.048388,0,2152.396511,2364.475333,13229.25108,3311.136136,2534.255294,3122.156206,3282.565882,0
"1182",1861.236389,4680.789758,2545.76466,3818.641949,0,0,0,0,5217.764977,12281.48217,0,0
"1183",1793.386536,1009.293177,771.0796981,555.8758534,422.7223318,1147.952511,2461.932728,0,77759.39651,81712.85683,1570.64478,0
"1184",0,0,0,0,0,0,0,0,15153.33584,20332.38202,0,0
"1185",805004.4181,916049.4029,330908.3485,417305.1327,1248746.598,946969.3573,479387.3893,376058.9016,348941.1017,366467.5764,483977.3201,390935.9094
"1186",61875.82181,52096.88608,35478.58828,41658.49226,91214.11279,59837.84385,49378.45664,53092.23705,97347.26736,82932.38389,140372.6135,115048.3714
"1187",76490.47078,60377.81081,31680.04022,23561.09536,67068.82988,65529.64062,32190.49365,21874.36143,143622.155,143157.0511,50505.37405,46432.23164
"1188",13107.98911,14261.04972,12445.08922,23298.12553,50006.42791,35255.63055,54315.12515,29728.32884,59755.46251,53933.47475,74128.79534,86408.32683
"1189",1146821.452,1709011.578,2086927.793,2391272.229,2200063.287,1363597.079,1416465.052,1861359.18,152448.7575,159019.0281,1461904.331,1001024.699
"1190",70607.4228,70754.95737,39603.32647,54117.55954,124188.9048,109113.1208,77972.55973,86060.39976,217832.3513,260071.4091,124439.4096,87280.05811
"1191",29830.62462,14891.7818,14226.35887,40212.03842,27378.47897,21724.66802,44109.43647,64876.49437,109279.0749,117663.6159,140554.8745,96311.02238
"1192",196180.6741,231475.8016,282475.3088,374178.4682,1038239.936,947520.2547,568834.4688,97575.42357,101256.6237,9137.503271,1642028.278,1192506.178
"1193",3374237.481,3688267.632,5324729.665,4615334.18,9055178.525,6879844.816,5267388.5,1014420.71,992019.8661,152224.5747,9852002.385,8544693.956
"1194",11244369.41,13761775.69,15135169.25,19026699.43,28690528.61,23513352.67,21262905.6,3918437.382,2107541.596,335808.3342,31964173.11,30677526.33
"1195",3347.614912,5805.640757,0,0,3875.677018,1338.592938,0,0,4060.450623,3506.913071,3649.932725,2246.125104
"1196",1080.210938,1478.925205,0,0,1053.006662,0,641.02131,533.9533815,24875.2009,32625.78281,848.561301,1671.892267
"1197",58215.60756,15067.40779,19119.03117,30498.01823,111609.0593,39583.94909,60886.31933,49968.24588,6104.742171,6619.912094,73944.89738,5508.639366
"1198",0,1065.663018,0,0,0,0,2685.618854,1950.101935,27165.18645,26699.72591,4062.789867,3003.701142
"1199",0,0,889.4859564,824.2857876,0,0,16382.3607,9940.856156,6208.146548,6162.995143,10293.10721,7909.422245
"1200",0,0,0,0,409.3870273,1183.562579,1147.102421,737.608707,5844.971138,9212.380351,1189.621364,0
"1201",731.6962891,0,0,0,0,0,1170.753171,0,10839.91383,8352.414687,0,0
"1202",1423162.394,1020524.325,3375619.18,2965235.028,97489.80645,55209.88035,92458.6096,43255.03268,4087280.562,3603728.351,1350583.824,1425347.757
"1203",0,1143.336384,0,0,0,0,3826.023897,12770.87661,23439.35287,23920.13035,0,0
"1204",5107.518132,2282.865418,2253.96463,5587.940119,1106.478515,4885.121872,2339.648262,816.2513688,22066.74338,31929.26196,36.59565462,1109.904898
"1205",21947.08906,47001.86872,56753.20187,34074.51567,67614.8106,110160.9369,29116.47249,16674.66143,78267.38984,70799.13837,36517.59004,38359.98221
"1206",9751.452209,2818.41123,861.070179,1212.17523,5631.703888,4959.568108,7578.787328,2495.847783,18202.06985,15965.04267,10941.19728,6412.307861
"1207",23404.57324,17927.8627,11300.28384,14913.96782,23373.61282,15967.6261,39952.40247,34000.74056,98241.73701,111478.9316,67909.88274,44032.387
"1208",1188.062673,0,1622.830689,298.1873147,0,133.0852323,191.3923657,69.01227168,14007.93541,9580.348811,1303.617946,3801.704147
"1209",24549.56858,23698.53077,9234.51614,10113.28714,145966.2146,135810.5892,25773.55696,22967.9119,115123.401,122138.8222,81354.72616,98226.28625
"1210",8642015.006,9043013.7,3148007.256,3147317.266,9119641.571,8624918.96,3702955.896,4255533.176,5384863.211,6566300.577,5733854.174,5055403.116
"1211",91529.94314,107283.4149,126928.4341,156238.9763,63181.20758,84094.23348,195034.9214,71333.57484,64760.85628,43517.18005,148128.6829,118371.7492
"1212",917616.683,822771.3803,1176686.193,1559374.635,1349408.922,1090484.312,2840822.681,2242582.769,1103697.976,864922.7037,2349585.357,1664054.744
"1213",462991.6435,526456.6,749120.1334,1187095.036,493863.87,363128.8874,648180.0394,369355.5681,254131.5775,288961.676,293278.051,270970.7642
"1214",306974.9792,374508.7077,292780.1843,342735.961,744968.2234,934282.8294,332860.2206,507528.0013,193078.5104,204153.8212,330937.5584,293594.0916
"1215",194901.2216,184599.1977,57418.33529,106443.7375,208341.4237,239942.033,38833.29948,41266.48184,859416.2142,950221.6498,151602.1641,164385.8631
"1216",52947.36138,44815.74094,12573.51757,13028.70417,10424.33824,7078.598945,23644.13724,9720.734248,15438.39324,9210.910686,9863.167539,9436.710188
"1217",12850.09255,17431.97706,17278.97794,16508.19663,16781.34533,15646.32797,6081.001786,0,2332.144928,0,34161.26173,17625.0854
"1218",8367.277588,3502.479763,15817.16414,21492.16269,25105.96794,19967.57758,6912.61164,5941.899347,304.3728039,0,0,0
"1219",43109.50885,34904.40643,159625.8778,124619.7918,15587.33693,15660.10615,9067.878263,9464.521171,297123.3627,273451.6825,34797.24505,28192.0477
"1220",0,0,0,4.024742339,0,0,0,0,18651.09542,16943.9332,0,0
"1221",3199.477478,808.2146627,7482.813917,5867.562606,16285.55891,18648.97381,11645.28515,9688.726291,37826.19692,36241.52794,16140.73896,13045.83296
"1222",13110.76358,11871.66568,448.2056963,1845.603206,2220.365692,2092.809281,15546.14494,14213.515,231478.2499,252384.1345,4761.738599,3374.434234
"1223",34538.48229,36708.5963,43839.63796,40467.05997,16894.07027,1319.691364,8788.572097,46297.53521,65795.2524,74342.19607,77893.3105,52304.62235
"1224",6028620.423,6538488.817,5880555.968,6158891.322,3538266.156,3220906.939,13542319.64,10057474.95,1886853.311,988510.8978,3906142.668,3987890.918
"1225",4261549.257,5928273.422,5452585.152,6434416.482,4806806.279,9910916.437,18852643.46,2990487.149,385595.6068,372208.0388,6228194.293,8435947.077
"1226",283871.0703,301732.1274,117089.5399,201455.6481,307136.698,399085.0222,155273.9358,100259.5853,477625.0044,481031.0277,134907.8176,134841.6849
"1227",79240.30764,99835.85553,249872.0108,275012.1857,300107.8901,254393.4268,119227.1764,69071.16977,267392.6314,241096.378,557213.5128,549469.7876
"1228",605000.2731,549248.9807,1422920.184,1582241.009,1649482.662,1217141.975,1273193.546,1064501.447,855258.994,737449.6733,834205.2855,722116.0144
"1229",19484.61413,7476.806,23356.03573,15300.83452,17285.71206,8218.529473,13402.15271,31044.24941,84252.59652,101310.1411,12673.04047,15963.89857
"1230",2414204.577,2741428.451,1980786.681,2427402.978,5057336.231,4632660.077,2653543.968,2768302.876,1413978.68,1664391.587,7026682.138,6944163.45
"1231",42398.44222,46498.37748,56876.66139,88066.77517,225950.2597,156466.1509,34746.90982,30469.24804,145143.3843,148651.1475,121567.129,98727.83159
"1232",180004.725,209682.2913,24150.90653,14310.25529,14397.81298,6250.904878,2158.796135,4056.198955,25414.25715,16803.48196,15976.85745,11828.20034
"1233",205458.6094,153284.2455,245248.7545,168736.8046,539749.4784,494937.0066,487724.3558,512479.2068,987353.6212,968796.398,498234.1278,410628.7981
"1234",15054.51653,11188.83825,13923.7869,30544.99308,7890.991899,10362.3983,23470.86273,35738.13112,200618.5982,86008.47704,89824.75755,33097.13847
"1235",57844.25922,67540.57444,63729.72414,74301.21667,84324.8287,48826.79864,158689.0921,171326.657,53119.97581,51198.43601,68105.81877,39855.04076
"1236",323724.3769,354685.1418,83088.08387,106103.2873,356808.5694,243256.6957,446631.9395,386972.0827,443028.5615,397508.1712,358752.2922,253768.7007
"1237",13667.08604,18648.21413,2844.985194,1132.266651,1670.573406,1877.21724,1744.40376,1119.57687,33858.92838,36302.81356,2912.384591,1647.115644
"1238",80456.13086,26555.50821,36456.31977,34209.04969,140638.6335,96227.24958,247279.1827,182524.9973,261978.739,265947.4993,280972.4509,248488.3882
"1239",237256.8566,176663.2909,181995.3465,212806.6709,121439.9718,162867.9374,255362.0874,196615.1608,487888.5365,492671.275,206925.0744,158131.7627
"1240",58651.47165,37996.98216,13439.73157,25067.89588,11250.05826,11332.46077,9087.358438,5457.765333,73772.5237,65313.40624,27909.55003,9286.502479
"1241",0,0,0,0,0,0,0,0,0,0,0,0
"1242",28233.0772,26802.20785,21318.2692,27118.37159,13869.65463,9274.480285,18913.08493,12934.72582,28489.4363,35394.74595,30745.02907,21553.8135
"1243",12610.4891,8061.251862,10963.91082,20741.54958,69847.15424,68445.27894,16619.0373,6850.066693,71732.28995,47118.97629,43075.41124,24147.44517
"1244",15379.37548,21116.73862,11508.81519,15662.96715,5668.356698,13322.94859,3274.701251,13778.9537,34234.34947,23545.96017,8303.45705,15360.66482
"1245",6584.244979,3514.210048,7885.582293,20157.65928,0,0,0,0,3922.551115,4220.109131,0,0
"1246",529.7819716,0,0,239.5719192,2121.953883,1949.835207,163.0847619,0,24703.71619,23308.16543,1871.387987,1908.716138
"1247",72194.87091,40863.0316,69637.90487,65875.71475,275784.0982,225783.2158,80364.22806,52504.98187,148379.7516,134819.456,154603.4317,212711.9561
"1248",2123.967726,0,0,0,0,0,0,0,45313.24546,54697.35173,9554.443187,12829.501
"1249",423199.3545,466062.3818,402422.0423,614695.3776,1116276.924,893002.5318,1815837.28,1194762.23,971903.3635,664345.6028,1606959.547,1328311.334
"1250",578804.8874,564820.8542,524765.9029,522870.9637,2112692.854,1740595.921,1711666.81,1619963.002,2636255.447,2723192.285,1874511.028,1514209.518
"1251",1604.214203,2917.389249,3013.1265,5680.349763,0,545.5439742,18966.22087,31820.43627,150360.1587,167628.2367,22162.78442,17672.64056
"1252",0,0,0,0,0,0,0,4454.217084,8802.063068,11672.949,2848.241535,0
"1253",13745.00258,12435.11822,5487.287258,8906.249009,2380.860967,2665.873434,42963.14357,60158.74304,288216.4407,288930.9448,50412.31563,42323.85209
"1254",21466.88693,23713.82114,81691.57906,133233.0822,230356.0762,139608.5982,50605.99488,36659.81227,59676.61434,53694.72609,139874.5708,108563.7013
"1255",2177.596027,0,0,0,22097.34309,17548.4845,0,0,700.4142697,0,0,0
"1256",84542.70747,79062.35375,26944.66425,35303.88804,63273.76378,64284.43983,6627.806235,23132.79207,29920.34542,31596.11999,11192.43557,5549.23864
"1257",58595.82315,78497.93301,59457.91422,58345.75429,165173.9514,128920.912,5783.129961,0,36304.78976,44833.87128,166862.584,165728.4497
"1258",87032.01286,91629.47035,38355.37301,4707.192735,25063.40586,33447.0293,36275.59709,22084.45459,11961.69846,5559.040552,42235.81941,43947.0184
"1259",33414.3401,22263.59092,31955.91914,26477.63263,58146.16722,60742.07822,13490.82503,12094.04891,160850.2451,160591.1798,24345.19942,23690.63283
"1260",3743.336167,1914.575096,1134.308134,1889.577678,2073.688584,1732.928967,864.4303533,733.7813163,92615.95856,108289.1742,8662.770358,6569.938692
"1261",6597.615621,0,5851.611747,19061.14346,57615.84036,71134.36309,17875.49856,17530.88655,19247.30382,30563.5594,48654.43247,45810.77624
"1262",295427.6835,322025.2694,901302.439,998916.1079,556786.7544,507160.6039,459461.7082,337036.5826,73286.11884,92735.96395,781404.1611,722061.0534
"1263",101996.0487,95345.19518,107645.7003,114767.9703,46893.17932,87562.62011,7293.090303,4859.264977,139666.6476,146951.5899,103152.3888,85597.20801
"1264",114108.8649,164476.2629,70627.26043,73380.8134,83494.2342,88259.07979,67611.34066,90866.15174,328239.4403,269588.1295,87330.45939,72747.73696
"1265",0,80.56305188,0,0,19997.75925,8948.153867,3153.665175,0,621.4767537,744.9881161,2530.183818,5400.313266
"1266",27874.62256,26281.7789,25269.88338,34214.32752,39567.6798,28902.43725,22064.81114,18395.70574,11760.9012,20684.65786,38063.6768,38372.72209
"1267",15579.38177,18741.86947,0,4866.561417,17437.39044,16446.37705,0,0,38603.11232,45550.91402,9486.189453,6724.587365
"1268",17222.10487,12749.4789,16391.78251,6837.040018,60865.98261,62889.28771,97495.80389,68726.55736,3116.444929,1659.336691,41928.60325,37521.41513
"1269",776.7532959,993.865968,0,510.9556361,0,0,1016.69474,1392.976633,20342.06838,18671.2088,651.809936,0
"1270",18785.24247,13623.62483,2165.936558,2947.98663,77810.35851,44934.07911,33788.21075,24709.51321,38446.03854,40970.31412,14195.37736,12173.03876
"1271",8495.96938,504.3173241,5143.804615,4997.216659,13870.49353,10457.52787,0,0,2784.38075,3467.742388,3132.877839,6710.680865
"1272",6150.414223,5244.845296,10487.94402,16111.61971,21815.53567,10310.26883,7411.109808,6756.300899,8100.642966,7485.976841,23176.8916,12623.98794
"1273",0,0,1921.996297,0,35865.27293,24178.44081,5090.48901,0,8511.721685,16200.99457,12486.12791,1692.839904
"1274",26562.24496,20575.14508,38049.53824,35627.14034,48214.11103,44269.64591,51675.80634,47294.59866,301663.4388,381614.1808,279820.8136,236105.5368
"1275",35003.04949,45481.2736,40352.71717,48459.24644,78488.12911,53859.83251,243560.7952,286778.5707,15667.18345,15648.19252,183402.3917,134746.171
"1276",195096.968,281598.921,202128.714,353121.4599,424469.2894,284752.6604,831119.8831,657668.4514,74167.90402,92739.60308,405346.4469,401631.7329
"1277",104366.0649,60962.2364,37746.51692,56471.60222,99995.99978,85702.79219,17998.40873,16402.62553,39403.25421,40860.49893,31237.12153,49873.65784
"1278",608482.7931,721350.8173,1462588.742,1283657.133,1244517.561,1336885.426,5134746.859,4649547.066,939435.2795,958630.9462,1362349.625,1704244.759
"1279",918024.1982,1030753.463,822446.6198,1093612.261,1827404.367,1372849.611,962980.1838,861934.8123,776603.3738,699068.9638,1333892.793,1127005.709
"1280",193645.7418,187785.0143,236515.678,282377.1059,644767.4769,476812.34,294218.1044,248591.8216,200603.9272,207998.281,271350.6686,192301.1733
"1281",30960.27981,24772.31152,36991.98087,40286.24571,19348.64054,23034.21023,43141.77827,29416.0926,107347.4868,135797.9427,22377.43173,13164.75836
"1282",301259.2497,318668.8488,148398.1763,190251.3652,535097.7731,384279.4974,287828.698,300162.9464,425393.2864,415900.4541,511968.7786,426818.2916
"1283",313740.0768,303049.5324,37134.7321,52548.10244,770452.9672,810549.7862,885553.8602,925739.9184,1012753.441,957443.8596,845454.0429,775378.7201
"1284",3786.938912,6603.654306,9316.712731,6710.701109,14298.93452,9467.96546,9527.131919,8595.255241,59133.03526,60957.44253,77182.04658,52565.92648
"1285",305169.4466,312684.4156,244291.3241,292283.4678,547937.4583,451524.3484,133482.5694,162435.8554,687956.7218,587514.054,501026.9158,410595.1939
"1286",86887.37861,88218.73133,21961.39125,34643.04808,80558.10113,97383.54944,22515.45551,20299.38756,120970.686,158078.1696,33846.99059,26054.2388
"1287",89536.82335,79810.29471,44478.12243,65631.58875,95045.5185,65988.85652,45786.1222,46123.75538,234939.0655,162686.4294,86170.81613,79891.66157
"1288",79526.11942,52796.96407,114656.5457,92785.46374,62511.83234,47113.29972,40443.78465,49233.2762,586843.6511,591663.2714,82383.76632,48839.63471
"1289",3580.897655,5242.29019,0,0,4508.927657,1380.233479,2752.451545,9701.227004,27445.88411,29138.90432,42945.07865,21791.66456
"1290",12457.50863,20140.10227,15364.5808,25986.57819,46234.6887,38922.76851,73830.83516,43046.2112,31312.93572,32925.04288,84089.82441,93349.69571
"1291",144801.5748,105891.3938,116864.125,132405.6588,148414.0597,127495.4507,254826.8833,243441.8876,165581.1465,169163.8789,283848.0616,190086.9117
"1292",25378.24829,26589.73204,45028.45593,26935.2492,48141.3998,25372.70633,94007.37668,76066.12761,29664.15388,22571.16311,81211.00876,65680.99895
"1293",95387.94636,110797.4305,103384.471,162677.2263,134793.6537,100171.7035,224519.4602,213383.8583,160274.9772,190291.3146,184774.2737,108755.6354
"1294",24957.77932,27784.5858,3197.9366,3448.712491,58687.27951,29224.09654,11067.13197,13546.995,61130.31271,64091.55184,34087.48104,30893.75969
"1295",15197.61511,8859.186295,1076.196853,3309.360733,8682.47032,6016.739767,3518.791607,0,31602.88688,29492.93337,0,3275.366554
"1296",338726.2355,269211.0393,159238.7387,222627.1428,280975.0912,271042.6005,217250.2894,268943.2509,613790.6573,660040.2125,415504.8376,320844.8364
"1297",349061.7998,361144.2226,440852.7433,567815.3276,754451.357,482527.118,531398.6681,414136.0877,514578.4991,483571.5545,375124.721,225379.5231
"1298",22787.62172,17270.73808,18316.8453,48408.74303,16358.12197,9800.745828,8368.459744,3559.318112,53011.75882,47145.76432,20751.80069,11069.10281
"1299",0,0,0,1611.171199,0,0,6432.379111,0,18402.52975,11285.88766,22202.66961,1172.729342
"1300",0,0,0,0,0,0,0,64.57322519,14837.8481,12519.4394,3739.957407,0
"1301",36545.33139,35987.75222,15500.69789,29198.99908,22697.72458,10730.80072,18416.44123,10138.58989,26430.44494,26695.09686,13792.10659,10448.99219
"1302",419020.1339,353257.3105,466708.3648,650308.1155,584948.9067,401030.8626,550253.9869,421235.6995,440271.4829,201902.6854,691819.6251,551407.4446
"1303",0,0,0,774.7254208,0,0,0,0,5321.410773,7404.93667,433.894077,0
"1304",110.170071,6657.85002,1992.786089,5298.03588,3350.697913,16503.57698,0,8574.771003,175.70973,1852.312821,23563.84849,39717.43898
